,tags,words
12846,-,-
12847,-,-
12848,-,-
12849,-,-
12850,-,-
12851,-,-
12852,hola,holi
12853,buen,buenos
12854,dia,noches
12855,bot,chatbot
12856,-,-
12857,-,-
12858,-,-
12859,-,-
12860,-,-
12861,-,-
12862,hola,holi
12863,buen,buenos
12864,dia,dia
12865,bot,chatbot
12866,-,-
12867,-,-
12868,-,-
12869,-,-
12870,-,-
12871,-,-
12872,hola,holi
12873,buen,buenos
12874,dia,tarde
12875,bot,chatbot
12876,-,-
12877,-,-
12878,-,-
12879,-,-
12880,-,-
12881,-,-
12882,hola,holi
12883,buen,buenos
12884,dia,noche
12885,bot,chatbot
12886,-,-
12887,-,-
12888,-,-
12889,-,-
12890,-,-
12891,-,-
12892,hola,holi
12893,buen,buenas
12894,dia,dias
12895,bot,chatbot
12896,-,-
12897,-,-
12898,-,-
12899,-,-
12900,-,-
12901,-,-
12902,hola,holi
12903,buen,buenas
12904,dia,tardes
12905,bot,chatbot
12906,-,-
12907,-,-
12908,-,-
12909,-,-
12910,-,-
12911,-,-
12912,hola,holi
12913,buen,buenas
12914,dia,noches
12915,bot,chatbot
12916,-,-
12917,-,-
12918,-,-
12919,-,-
12920,-,-
12921,-,-
12922,hola,holi
12923,buen,buenas
12924,dia,dia
12925,bot,chatbot
12926,-,-
12927,-,-
12928,-,-
12929,-,-
12930,-,-
12931,-,-
12932,hola,holi
12933,buen,buenas
12934,dia,tarde
12935,bot,chatbot
12936,-,-
12937,-,-
12938,-,-
12939,-,-
12940,-,-
12941,-,-
12942,hola,holi
12943,buen,buenas
12944,dia,noche
12945,bot,chatbot
12946,-,-
12947,-,-
12948,-,-
12949,-,-
12950,-,-
12951,-,-
12952,hola,holi
12953,buen,buen
12954,dia,dias
12955,bot,chatbot
12956,-,-
12957,-,-
12958,-,-
12959,-,-
12960,-,-
12961,-,-
12962,hola,holi
12963,buen,buen
12964,dia,tardes
12965,bot,chatbot
12966,-,-
12967,-,-
12968,-,-
12969,-,-
12970,-,-
12971,-,-
12972,hola,holi
12973,buen,buen
12974,dia,noches
12975,bot,chatbot
12976,-,-
12977,-,-
12978,-,-
12979,-,-
12980,-,-
12981,-,-
12982,hola,holi
12983,buen,buen
12984,dia,dia
12985,bot,chatbot
12986,-,-
12987,-,-
12988,-,-
12989,-,-
12990,-,-
12991,-,-
12992,hola,holi
12993,buen,buen
12994,dia,tarde
12995,bot,chatbot
12996,-,-
12997,-,-
12998,-,-
12999,-,-
13000,-,-
13001,-,-
13002,hola,holi
13003,buen,buen
13004,dia,noche
13005,bot,chatbot
13006,-,-
13007,-,-
13008,-,-
13009,-,-
13010,-,-
13011,-,-
13012,hola,holi
13013,buen,buenos
13014,dia,dias
13015,bot,but
13016,-,-
13017,-,-
13018,-,-
13019,-,-
13020,-,-
13021,-,-
13022,hola,holi
13023,buen,buenos
13024,dia,tardes
13025,bot,but
13026,-,-
13027,-,-
13028,-,-
13029,-,-
13030,-,-
13031,-,-
13032,hola,holi
13033,buen,buenos
13034,dia,noches
13035,bot,but
13036,-,-
13037,-,-
13038,-,-
13039,-,-
13040,-,-
13041,-,-
13042,hola,holi
13043,buen,buenos
13044,dia,dia
13045,bot,but
13046,-,-
13047,-,-
13048,-,-
13049,-,-
13050,-,-
13051,-,-
13052,hola,holi
13053,buen,buenos
13054,dia,tarde
13055,bot,but
13056,-,-
13057,-,-
13058,-,-
13059,-,-
13060,-,-
13061,-,-
13062,hola,holi
13063,buen,buenos
13064,dia,noche
13065,bot,but
13066,-,-
13067,-,-
13068,-,-
13069,-,-
13070,-,-
13071,-,-
13072,hola,holi
13073,buen,buenas
13074,dia,dias
13075,bot,but
13076,-,-
13077,-,-
13078,-,-
13079,-,-
13080,-,-
13081,-,-
13082,hola,holi
13083,buen,buenas
13084,dia,tardes
13085,bot,but
13086,-,-
13087,-,-
13088,-,-
13089,-,-
13090,-,-
13091,-,-
13092,hola,holi
13093,buen,buenas
13094,dia,noches
13095,bot,but
13096,-,-
13097,-,-
13098,-,-
13099,-,-
13100,-,-
13101,-,-
13102,hola,holi
13103,buen,buenas
13104,dia,dia
13105,bot,but
13106,-,-
13107,-,-
13108,-,-
13109,-,-
13110,-,-
13111,-,-
13112,hola,holi
13113,buen,buenas
13114,dia,tarde
13115,bot,but
13116,-,-
13117,-,-
13118,-,-
13119,-,-
13120,-,-
13121,-,-
13122,hola,holi
13123,buen,buenas
13124,dia,noche
13125,bot,but
13126,-,-
13127,-,-
13128,-,-
13129,-,-
13130,-,-
13131,-,-
13132,hola,holi
13133,buen,buen
13134,dia,dias
13135,bot,but
13136,-,-
13137,-,-
13138,-,-
13139,-,-
13140,-,-
13141,-,-
13142,hola,holi
13143,buen,buen
13144,dia,tardes
13145,bot,but
13146,-,-
13147,-,-
13148,-,-
13149,-,-
13150,-,-
13151,-,-
13152,hola,holi
13153,buen,buen
13154,dia,noches
13155,bot,but
13156,-,-
13157,-,-
13158,-,-
13159,-,-
13160,-,-
13161,-,-
13162,hola,holi
13163,buen,buen
13164,dia,dia
13165,bot,but
13166,-,-
13167,-,-
13168,-,-
13169,-,-
13170,-,-
13171,-,-
13172,hola,holi
13173,buen,buen
13174,dia,tarde
13175,bot,but
13176,-,-
13177,-,-
13178,-,-
13179,-,-
13180,-,-
13181,-,-
13182,hola,holi
13183,buen,buen
13184,dia,noche
13185,bot,but
13186,-,-
13187,-,-
13188,-,-
13189,-,-
13190,-,-
13191,-,-
13192,hola,holi
13193,buen,buenos
13194,dia,dias
13195,bot,robot
13196,-,-
13197,-,-
13198,-,-
13199,-,-
13200,-,-
13201,-,-
13202,hola,holi
13203,buen,buenos
13204,dia,tardes
13205,bot,robot
13206,-,-
13207,-,-
13208,-,-
13209,-,-
13210,-,-
13211,-,-
13212,hola,holi
13213,buen,buenos
13214,dia,noches
13215,bot,robot
13216,-,-
13217,-,-
13218,-,-
13219,-,-
13220,-,-
13221,-,-
13222,hola,holi
13223,buen,buenos
13224,dia,dia
13225,bot,robot
13226,-,-
13227,-,-
13228,-,-
13229,-,-
13230,-,-
13231,-,-
13232,hola,holi
13233,buen,buenos
13234,dia,tarde
13235,bot,robot
13236,-,-
13237,-,-
13238,-,-
13239,-,-
13240,-,-
13241,-,-
13242,hola,holi
13243,buen,buenos
13244,dia,noche
13245,bot,robot
13246,-,-
13247,-,-
13248,-,-
13249,-,-
13250,-,-
13251,-,-
13252,hola,holi
13253,buen,buenas
13254,dia,dias
13255,bot,robot
13256,-,-
13257,-,-
13258,-,-
13259,-,-
13260,-,-
13261,-,-
13262,hola,holi
13263,buen,buenas
13264,dia,tardes
13265,bot,robot
13266,-,-
13267,-,-
13268,-,-
13269,-,-
13270,-,-
13271,-,-
13272,hola,holi
13273,buen,buenas
13274,dia,noches
13275,bot,robot
13276,-,-
13277,-,-
13278,-,-
13279,-,-
13280,-,-
13281,-,-
13282,hola,holi
13283,buen,buenas
13284,dia,dia
13285,bot,robot
13286,-,-
13287,-,-
13288,-,-
13289,-,-
13290,-,-
13291,-,-
13292,hola,holi
13293,buen,buenas
13294,dia,tarde
13295,bot,robot
13296,-,-
13297,-,-
13298,-,-
13299,-,-
13300,-,-
13301,-,-
13302,hola,holi
13303,buen,buenas
13304,dia,noche
13305,bot,robot
13306,-,-
13307,-,-
13308,-,-
13309,-,-
13310,-,-
13311,-,-
13312,hola,holi
13313,buen,buen
13314,dia,dias
13315,bot,robot
13316,-,-
13317,-,-
13318,-,-
13319,-,-
13320,-,-
13321,-,-
13322,hola,holi
13323,buen,buen
13324,dia,tardes
13325,bot,robot
13326,-,-
13327,-,-
13328,-,-
13329,-,-
13330,-,-
13331,-,-
13332,hola,holi
13333,buen,buen
13334,dia,noches
13335,bot,robot
13336,-,-
13337,-,-
13338,-,-
13339,-,-
13340,-,-
13341,-,-
13342,hola,holi
13343,buen,buen
13344,dia,dia
13345,bot,robot
13346,-,-
13347,-,-
13348,-,-
13349,-,-
13350,-,-
13351,-,-
13352,hola,holi
13353,buen,buen
13354,dia,tarde
13355,bot,robot
13356,-,-
13357,-,-
13358,-,-
13359,-,-
13360,-,-
13361,-,-
13362,hola,holi
13363,buen,buen
13364,dia,noche
13365,bot,robot
13366,-,-
13367,-,-
13368,-,-
13369,-,-
13370,-,-
13371,-,-
13372,hola,holi
13373,buen,buenos
13374,dia,dias
13375,bot,papu
13376,-,-
13377,-,-
13378,-,-
13379,-,-
13380,-,-
13381,-,-
13382,hola,holi
13383,buen,buenos
13384,dia,tardes
13385,bot,papu
13386,-,-
13387,-,-
13388,-,-
13389,-,-
13390,-,-
13391,-,-
13392,hola,holi
13393,buen,buenos
13394,dia,noches
13395,bot,papu
13396,-,-
13397,-,-
13398,-,-
13399,-,-
13400,-,-
13401,-,-
13402,hola,holi
13403,buen,buenos
13404,dia,dia
13405,bot,papu
13406,-,-
13407,-,-
13408,-,-
13409,-,-
13410,-,-
13411,-,-
13412,hola,holi
13413,buen,buenos
13414,dia,tarde
13415,bot,papu
13416,-,-
13417,-,-
13418,-,-
13419,-,-
13420,-,-
13421,-,-
13422,hola,holi
13423,buen,buenos
13424,dia,noche
13425,bot,papu
13426,-,-
13427,-,-
13428,-,-
13429,-,-
13430,-,-
13431,-,-
13432,hola,holi
13433,buen,buenas
13434,dia,dias
13435,bot,papu
13436,-,-
13437,-,-
13438,-,-
13439,-,-
13440,-,-
13441,-,-
13442,hola,holi
13443,buen,buenas
13444,dia,tardes
13445,bot,papu
13446,-,-
13447,-,-
13448,-,-
13449,-,-
13450,-,-
13451,-,-
13452,hola,holi
13453,buen,buenas
13454,dia,noches
13455,bot,papu
13456,-,-
13457,-,-
13458,-,-
13459,-,-
13460,-,-
13461,-,-
13462,hola,holi
13463,buen,buenas
13464,dia,dia
13465,bot,papu
13466,-,-
13467,-,-
13468,-,-
13469,-,-
13470,-,-
13471,-,-
13472,hola,holi
13473,buen,buenas
13474,dia,tarde
13475,bot,papu
13476,-,-
13477,-,-
13478,-,-
13479,-,-
13480,-,-
13481,-,-
13482,hola,holi
13483,buen,buenas
13484,dia,noche
13485,bot,papu
13486,-,-
13487,-,-
13488,-,-
13489,-,-
13490,-,-
13491,-,-
13492,hola,holi
13493,buen,buen
13494,dia,dias
13495,bot,papu
13496,-,-
13497,-,-
13498,-,-
13499,-,-
13500,-,-
13501,-,-
13502,hola,holi
13503,buen,buen
13504,dia,tardes
13505,bot,papu
13506,-,-
13507,-,-
13508,-,-
13509,-,-
13510,-,-
13511,-,-
13512,hola,holi
13513,buen,buen
13514,dia,noches
13515,bot,papu
13516,-,-
13517,-,-
13518,-,-
13519,-,-
13520,-,-
13521,-,-
13522,hola,holi
13523,buen,buen
13524,dia,dia
13525,bot,papu
13526,-,-
13527,-,-
13528,-,-
13529,-,-
13530,-,-
13531,-,-
13532,hola,holi
13533,buen,buen
13534,dia,tarde
13535,bot,papu
13536,-,-
13537,-,-
13538,-,-
13539,-,-
13540,-,-
13541,-,-
13542,hola,holi
13543,buen,buen
13544,dia,noche
13545,bot,papu
13546,-,-
13547,-,-
13548,-,-
13549,-,-
13550,-,-
13551,-,-
13552,hola,holi
13553,buen,buenos
13554,dia,dias
13555,bot,amigo
13556,-,-
13557,-,-
13558,-,-
13559,-,-
13560,-,-
13561,-,-
13562,hola,holi
13563,buen,buenos
13564,dia,tardes
13565,bot,amigo
13566,-,-
13567,-,-
13568,-,-
13569,-,-
13570,-,-
13571,-,-
13572,hola,holi
13573,buen,buenos
13574,dia,noches
13575,bot,amigo
13576,-,-
13577,-,-
13578,-,-
13579,-,-
13580,-,-
13581,-,-
13582,hola,holi
13583,buen,buenos
13584,dia,dia
13585,bot,amigo
13586,-,-
13587,-,-
13588,-,-
13589,-,-
13590,-,-
13591,-,-
13592,hola,holi
13593,buen,buenos
13594,dia,tarde
13595,bot,amigo
13596,-,-
13597,-,-
13598,-,-
13599,-,-
13600,-,-
13601,-,-
13602,hola,holi
13603,buen,buenos
13604,dia,noche
13605,bot,amigo
13606,-,-
13607,-,-
13608,-,-
13609,-,-
13610,-,-
13611,-,-
13612,hola,holi
13613,buen,buenas
13614,dia,dias
13615,bot,amigo
13616,-,-
13617,-,-
13618,-,-
13619,-,-
13620,-,-
13621,-,-
13622,hola,holi
13623,buen,buenas
13624,dia,tardes
13625,bot,amigo
13626,-,-
13627,-,-
13628,-,-
13629,-,-
13630,-,-
13631,-,-
13632,hola,holi
13633,buen,buenas
13634,dia,noches
13635,bot,amigo
13636,-,-
13637,-,-
13638,-,-
13639,-,-
13640,-,-
13641,-,-
13642,hola,holi
13643,buen,buenas
13644,dia,dia
13645,bot,amigo
13646,-,-
13647,-,-
13648,-,-
13649,-,-
13650,-,-
13651,-,-
13652,hola,holi
13653,buen,buenas
13654,dia,tarde
13655,bot,amigo
13656,-,-
13657,-,-
13658,-,-
13659,-,-
13660,-,-
13661,-,-
13662,hola,holi
13663,buen,buenas
13664,dia,noche
13665,bot,amigo
13666,-,-
13667,-,-
13668,-,-
13669,-,-
13670,-,-
13671,-,-
13672,hola,holi
13673,buen,buen
13674,dia,dias
13675,bot,amigo
13676,-,-
13677,-,-
13678,-,-
13679,-,-
13680,-,-
13681,-,-
13682,hola,holi
13683,buen,buen
13684,dia,tardes
13685,bot,amigo
13686,-,-
13687,-,-
13688,-,-
13689,-,-
13690,-,-
13691,-,-
13692,hola,holi
13693,buen,buen
13694,dia,noches
13695,bot,amigo
13696,-,-
13697,-,-
13698,-,-
13699,-,-
13700,-,-
13701,-,-
13702,hola,holi
13703,buen,buen
13704,dia,dia
13705,bot,amigo
13706,-,-
13707,-,-
13708,-,-
13709,-,-
13710,-,-
13711,-,-
13712,hola,holi
13713,buen,buen
13714,dia,tarde
13715,bot,amigo
13716,-,-
13717,-,-
13718,-,-
13719,-,-
13720,-,-
13721,-,-
13722,hola,holi
13723,buen,buen
13724,dia,noche
13725,bot,amigo
13726,-,-
13727,-,-
13728,-,-
13729,-,-
13730,-,-
13731,-,-
13732,hola,holi
13733,buen,buenos
13734,dia,dias
13735,bot,dude
13736,-,-
13737,-,-
13738,-,-
13739,-,-
13740,-,-
13741,-,-
13742,hola,holi
13743,buen,buenos
13744,dia,tardes
13745,bot,dude
13746,-,-
13747,-,-
13748,-,-
13749,-,-
13750,-,-
13751,-,-
13752,hola,holi
13753,buen,buenos
13754,dia,noches
13755,bot,dude
13756,-,-
13757,-,-
13758,-,-
13759,-,-
13760,-,-
13761,-,-
13762,hola,holi
13763,buen,buenos
13764,dia,dia
13765,bot,dude
13766,-,-
13767,-,-
13768,-,-
13769,-,-
13770,-,-
13771,-,-
13772,hola,holi
13773,buen,buenos
13774,dia,tarde
13775,bot,dude
13776,-,-
13777,-,-
13778,-,-
13779,-,-
13780,-,-
13781,-,-
13782,hola,holi
13783,buen,buenos
13784,dia,noche
13785,bot,dude
13786,-,-
13787,-,-
13788,-,-
13789,-,-
13790,-,-
13791,-,-
13792,hola,holi
13793,buen,buenas
13794,dia,dias
13795,bot,dude
13796,-,-
13797,-,-
13798,-,-
13799,-,-
13800,-,-
13801,-,-
13802,hola,holi
13803,buen,buenas
13804,dia,tardes
13805,bot,dude
13806,-,-
13807,-,-
13808,-,-
13809,-,-
13810,-,-
13811,-,-
13812,hola,holi
13813,buen,buenas
13814,dia,noches
13815,bot,dude
13816,-,-
13817,-,-
13818,-,-
13819,-,-
13820,-,-
13821,-,-
13822,hola,holi
13823,buen,buenas
13824,dia,dia
13825,bot,dude
13826,-,-
13827,-,-
13828,-,-
13829,-,-
13830,-,-
13831,-,-
13832,hola,holi
13833,buen,buenas
13834,dia,tarde
13835,bot,dude
13836,-,-
13837,-,-
13838,-,-
13839,-,-
13840,-,-
13841,-,-
13842,hola,holi
13843,buen,buenas
13844,dia,noche
13845,bot,dude
13846,-,-
13847,-,-
13848,-,-
13849,-,-
13850,-,-
13851,-,-
13852,hola,holi
13853,buen,buen
13854,dia,dias
13855,bot,dude
13856,-,-
13857,-,-
13858,-,-
13859,-,-
13860,-,-
13861,-,-
13862,hola,holi
13863,buen,buen
13864,dia,tardes
13865,bot,dude
13866,-,-
13867,-,-
13868,-,-
13869,-,-
13870,-,-
13871,-,-
13872,hola,holi
13873,buen,buen
13874,dia,noches
13875,bot,dude
13876,-,-
13877,-,-
13878,-,-
13879,-,-
13880,-,-
13881,-,-
13882,hola,holi
13883,buen,buen
13884,dia,dia
13885,bot,dude
13886,-,-
13887,-,-
13888,-,-
13889,-,-
13890,-,-
13891,-,-
13892,hola,holi
13893,buen,buen
13894,dia,tarde
13895,bot,dude
13896,-,-
13897,-,-
13898,-,-
13899,-,-
13900,-,-
13901,-,-
13902,hola,holi
13903,buen,buen
13904,dia,noche
13905,bot,dude
13906,-,-
13907,-,-
13908,-,-
13909,-,-
13910,-,-
13911,-,-
13912,hola,hi
13913,buen,buenos
13914,dia,dias
13915,bot,bot
13916,-,-
13917,-,-
13918,-,-
13919,-,-
13920,-,-
13921,-,-
13922,hola,hi
13923,buen,buenos
13924,dia,tardes
13925,bot,bot
13926,-,-
13927,-,-
13928,-,-
13929,-,-
13930,-,-
13931,-,-
13932,hola,hi
13933,buen,buenos
13934,dia,noches
13935,bot,bot
13936,-,-
13937,-,-
13938,-,-
13939,-,-
13940,-,-
13941,-,-
13942,hola,hi
13943,buen,buenos
13944,dia,dia
13945,bot,bot
13946,-,-
13947,-,-
13948,-,-
13949,-,-
13950,-,-
13951,-,-
13952,hola,hi
13953,buen,buenos
13954,dia,tarde
13955,bot,bot
13956,-,-
13957,-,-
13958,-,-
13959,-,-
13960,-,-
13961,-,-
13962,hola,hi
13963,buen,buenos
13964,dia,noche
13965,bot,bot
13966,-,-
13967,-,-
13968,-,-
13969,-,-
13970,-,-
13971,-,-
13972,hola,hi
13973,buen,buenas
13974,dia,dias
13975,bot,bot
13976,-,-
13977,-,-
13978,-,-
13979,-,-
13980,-,-
13981,-,-
13982,hola,hi
13983,buen,buenas
13984,dia,tardes
13985,bot,bot
13986,-,-
13987,-,-
13988,-,-
13989,-,-
13990,-,-
13991,-,-
13992,hola,hi
13993,buen,buenas
13994,dia,noches
13995,bot,bot
13996,-,-
13997,-,-
13998,-,-
13999,-,-
14000,-,-
14001,-,-
14002,hola,hi
14003,buen,buenas
14004,dia,dia
14005,bot,bot
14006,-,-
14007,-,-
14008,-,-
14009,-,-
14010,-,-
14011,-,-
14012,hola,hi
14013,buen,buenas
14014,dia,tarde
14015,bot,bot
14016,-,-
14017,-,-
14018,-,-
14019,-,-
14020,-,-
14021,-,-
14022,hola,hi
14023,buen,buenas
14024,dia,noche
14025,bot,bot
14026,-,-
14027,-,-
14028,-,-
14029,-,-
14030,-,-
14031,-,-
14032,hola,hi
14033,buen,buen
14034,dia,dias
14035,bot,bot
14036,-,-
14037,-,-
14038,-,-
14039,-,-
14040,-,-
14041,-,-
14042,hola,hi
14043,buen,buen
14044,dia,tardes
14045,bot,bot
14046,-,-
14047,-,-
14048,-,-
14049,-,-
14050,-,-
14051,-,-
14052,hola,hi
14053,buen,buen
14054,dia,noches
14055,bot,bot
14056,-,-
14057,-,-
14058,-,-
14059,-,-
14060,-,-
14061,-,-
14062,hola,hi
14063,buen,buen
14064,dia,dia
14065,bot,bot
14066,-,-
14067,-,-
14068,-,-
14069,-,-
14070,-,-
14071,-,-
14072,hola,hi
14073,buen,buen
14074,dia,tarde
14075,bot,bot
14076,-,-
14077,-,-
14078,-,-
14079,-,-
14080,-,-
14081,-,-
14082,hola,hi
14083,buen,buen
14084,dia,noche
14085,bot,bot
14086,-,-
14087,-,-
14088,-,-
14089,-,-
14090,-,-
14091,-,-
14092,hola,hi
14093,buen,buenos
14094,dia,dias
14095,bot,chatbot
14096,-,-
14097,-,-
14098,-,-
14099,-,-
14100,-,-
14101,-,-
14102,hola,hi
14103,buen,buenos
14104,dia,tardes
14105,bot,chatbot
14106,-,-
14107,-,-
14108,-,-
14109,-,-
14110,-,-
14111,-,-
14112,hola,hi
14113,buen,buenos
14114,dia,noches
14115,bot,chatbot
14116,-,-
14117,-,-
14118,-,-
14119,-,-
14120,-,-
14121,-,-
14122,hola,hi
14123,buen,buenos
14124,dia,dia
14125,bot,chatbot
14126,-,-
14127,-,-
14128,-,-
14129,-,-
14130,-,-
14131,-,-
14132,hola,hi
14133,buen,buenos
14134,dia,tarde
14135,bot,chatbot
14136,-,-
14137,-,-
14138,-,-
14139,-,-
14140,-,-
14141,-,-
14142,hola,hi
14143,buen,buenos
14144,dia,noche
14145,bot,chatbot
14146,-,-
14147,-,-
14148,-,-
14149,-,-
14150,-,-
14151,-,-
14152,hola,hi
14153,buen,buenas
14154,dia,dias
14155,bot,chatbot
14156,-,-
14157,-,-
14158,-,-
14159,-,-
14160,-,-
14161,-,-
14162,hola,hi
14163,buen,buenas
14164,dia,tardes
14165,bot,chatbot
14166,-,-
14167,-,-
14168,-,-
14169,-,-
14170,-,-
14171,-,-
14172,hola,hi
14173,buen,buenas
14174,dia,noches
14175,bot,chatbot
14176,-,-
14177,-,-
14178,-,-
14179,-,-
14180,-,-
14181,-,-
14182,hola,hi
14183,buen,buenas
14184,dia,dia
14185,bot,chatbot
14186,-,-
14187,-,-
14188,-,-
14189,-,-
14190,-,-
14191,-,-
14192,hola,hi
14193,buen,buenas
14194,dia,tarde
14195,bot,chatbot
14196,-,-
14197,-,-
14198,-,-
14199,-,-
14200,-,-
14201,-,-
14202,hola,hi
14203,buen,buenas
14204,dia,noche
14205,bot,chatbot
14206,-,-
14207,-,-
14208,-,-
14209,-,-
14210,-,-
14211,-,-
14212,hola,hi
14213,buen,buen
14214,dia,dias
14215,bot,chatbot
14216,-,-
14217,-,-
14218,-,-
14219,-,-
14220,-,-
14221,-,-
14222,hola,hi
14223,buen,buen
14224,dia,tardes
14225,bot,chatbot
14226,-,-
14227,-,-
14228,-,-
14229,-,-
14230,-,-
14231,-,-
14232,hola,hi
14233,buen,buen
14234,dia,noches
14235,bot,chatbot
14236,-,-
14237,-,-
14238,-,-
14239,-,-
14240,-,-
14241,-,-
14242,hola,hi
14243,buen,buen
14244,dia,dia
14245,bot,chatbot
14246,-,-
14247,-,-
14248,-,-
14249,-,-
14250,-,-
14251,-,-
14252,hola,hi
14253,buen,buen
14254,dia,tarde
14255,bot,chatbot
14256,-,-
14257,-,-
14258,-,-
14259,-,-
14260,-,-
14261,-,-
14262,hola,hi
14263,buen,buen
14264,dia,noche
14265,bot,chatbot
14266,-,-
14267,-,-
14268,-,-
14269,-,-
14270,-,-
14271,-,-
14272,hola,hi
14273,buen,buenos
14274,dia,dias
14275,bot,but
14276,-,-
14277,-,-
14278,-,-
14279,-,-
14280,-,-
14281,-,-
14282,hola,hi
14283,buen,buenos
14284,dia,tardes
14285,bot,but
14286,-,-
14287,-,-
14288,-,-
14289,-,-
14290,-,-
14291,-,-
14292,hola,hi
14293,buen,buenos
14294,dia,noches
14295,bot,but
14296,-,-
14297,-,-
14298,-,-
14299,-,-
14300,-,-
14301,-,-
14302,hola,hi
14303,buen,buenos
14304,dia,dia
14305,bot,but
14306,-,-
14307,-,-
14308,-,-
14309,-,-
14310,-,-
14311,-,-
14312,hola,hi
14313,buen,buenos
14314,dia,tarde
14315,bot,but
14316,-,-
14317,-,-
14318,-,-
14319,-,-
14320,-,-
14321,-,-
14322,hola,hi
14323,buen,buenos
14324,dia,noche
14325,bot,but
14326,-,-
14327,-,-
14328,-,-
14329,-,-
14330,-,-
14331,-,-
14332,hola,hi
14333,buen,buenas
14334,dia,dias
14335,bot,but
14336,-,-
14337,-,-
14338,-,-
14339,-,-
14340,-,-
14341,-,-
14342,hola,hi
14343,buen,buenas
14344,dia,tardes
14345,bot,but
14346,-,-
14347,-,-
14348,-,-
14349,-,-
14350,-,-
14351,-,-
14352,hola,hi
14353,buen,buenas
14354,dia,noches
14355,bot,but
14356,-,-
14357,-,-
14358,-,-
14359,-,-
14360,-,-
14361,-,-
14362,hola,hi
14363,buen,buenas
14364,dia,dia
14365,bot,but
14366,-,-
14367,-,-
14368,-,-
14369,-,-
14370,-,-
14371,-,-
14372,hola,hi
14373,buen,buenas
14374,dia,tarde
14375,bot,but
14376,-,-
14377,-,-
14378,-,-
14379,-,-
14380,-,-
14381,-,-
14382,hola,hi
14383,buen,buenas
14384,dia,noche
14385,bot,but
14386,-,-
14387,-,-
14388,-,-
14389,-,-
14390,-,-
14391,-,-
14392,hola,hi
14393,buen,buen
14394,dia,dias
14395,bot,but
14396,-,-
14397,-,-
14398,-,-
14399,-,-
14400,-,-
14401,-,-
14402,hola,hi
14403,buen,buen
14404,dia,tardes
14405,bot,but
14406,-,-
14407,-,-
14408,-,-
14409,-,-
14410,-,-
14411,-,-
14412,hola,hi
14413,buen,buen
14414,dia,noches
14415,bot,but
14416,-,-
14417,-,-
14418,-,-
14419,-,-
14420,-,-
14421,-,-
14422,hola,hi
14423,buen,buen
14424,dia,dia
14425,bot,but
14426,-,-
14427,-,-
14428,-,-
14429,-,-
14430,-,-
14431,-,-
14432,hola,hi
14433,buen,buen
14434,dia,tarde
14435,bot,but
14436,-,-
14437,-,-
14438,-,-
14439,-,-
14440,-,-
14441,-,-
14442,hola,hi
14443,buen,buen
14444,dia,noche
14445,bot,but
14446,-,-
14447,-,-
14448,-,-
14449,-,-
14450,-,-
14451,-,-
14452,hola,hi
14453,buen,buenos
14454,dia,dias
14455,bot,robot
14456,-,-
14457,-,-
14458,-,-
14459,-,-
14460,-,-
14461,-,-
14462,hola,hi
14463,buen,buenos
14464,dia,tardes
14465,bot,robot
14466,-,-
14467,-,-
14468,-,-
14469,-,-
14470,-,-
14471,-,-
14472,hola,hi
14473,buen,buenos
14474,dia,noches
14475,bot,robot
14476,-,-
14477,-,-
14478,-,-
14479,-,-
14480,-,-
14481,-,-
14482,hola,hi
14483,buen,buenos
14484,dia,dia
14485,bot,robot
14486,-,-
14487,-,-
14488,-,-
14489,-,-
14490,-,-
14491,-,-
14492,hola,hi
14493,buen,buenos
14494,dia,tarde
14495,bot,robot
14496,-,-
14497,-,-
14498,-,-
14499,-,-
14500,-,-
14501,-,-
14502,hola,hi
14503,buen,buenos
14504,dia,noche
14505,bot,robot
14506,-,-
14507,-,-
14508,-,-
14509,-,-
14510,-,-
14511,-,-
14512,hola,hi
14513,buen,buenas
14514,dia,dias
14515,bot,robot
14516,-,-
14517,-,-
14518,-,-
14519,-,-
14520,-,-
14521,-,-
14522,hola,hi
14523,buen,buenas
14524,dia,tardes
14525,bot,robot
14526,-,-
14527,-,-
14528,-,-
14529,-,-
14530,-,-
14531,-,-
14532,hola,hi
14533,buen,buenas
14534,dia,noches
14535,bot,robot
14536,-,-
14537,-,-
14538,-,-
14539,-,-
14540,-,-
14541,-,-
14542,hola,hi
14543,buen,buenas
14544,dia,dia
14545,bot,robot
14546,-,-
14547,-,-
14548,-,-
14549,-,-
14550,-,-
14551,-,-
14552,hola,hi
14553,buen,buenas
14554,dia,tarde
14555,bot,robot
14556,-,-
14557,-,-
14558,-,-
14559,-,-
14560,-,-
14561,-,-
14562,hola,hi
14563,buen,buenas
14564,dia,noche
14565,bot,robot
14566,-,-
14567,-,-
14568,-,-
14569,-,-
14570,-,-
14571,-,-
14572,hola,hi
14573,buen,buen
14574,dia,dias
14575,bot,robot
14576,-,-
14577,-,-
14578,-,-
14579,-,-
14580,-,-
14581,-,-
14582,hola,hi
14583,buen,buen
14584,dia,tardes
14585,bot,robot
14586,-,-
14587,-,-
14588,-,-
14589,-,-
14590,-,-
14591,-,-
14592,hola,hi
14593,buen,buen
14594,dia,noches
14595,bot,robot
14596,-,-
14597,-,-
14598,-,-
14599,-,-
14600,-,-
14601,-,-
14602,hola,hi
14603,buen,buen
14604,dia,dia
14605,bot,robot
14606,-,-
14607,-,-
14608,-,-
14609,-,-
14610,-,-
